Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug,open_phase_debug,open_phase_vel_debug,open_Vd_debug,open_Vq_debug,alpha_debug,beta_debug,sectant_debug,cos_p_debug,sin_p_debug
302,1.512255,0.49978441,0.50021559,0.50021559,-0.0704956055,-0.0856018066,0.156097412,-0.430973589,0,0,0,0,0.000434062124,0,1,0,0
303,1.517236,0.499440223,0.500559747,0.500559747,-0.0704956055,-0.100708,0.171203613,-0.430973589,0,0,0,0,0.00113486708,0,1,0,0
304,1.522254,0.49910143,0.5008986,0.5008986,-0.0402832031,-0.100708,0.140991211,-0.430865765,0,0,0,0,0.00183516799,0,1,0,0
305,1.527234,0.498770267,0.501229703,0.501229703,-0.0201416016,-0.105743401,0.12588501,-0.430682898,0,0,0,0,0.0025026896,0,1,0,0
306,1.532247,0.498442471,0.501557529,0.501557529,-0.0100708008,-0.115814202,0.12588501,-0.430392206,0,0,0,0,0.00320224813,0,1,0,0
307,1.537242,0.498136103,0.501863897,0.501863897,-0.00503540039,-0.120849594,0.125884995,-0.430075705,0,0,0,0,0.00390080013,0,1,0,0
308,1.542254,0.497817338,0.502182662,0.502182662,0.0251770001,-0.125884995,0.100707993,-0.429602146,0,0,0,0,0.00459489925,0,1,0,0
309,1.547256,0.497509301,0.502490699,0.502490699,0.0402832031,-0.140991211,0.100708008,-0.429187179,0,0,0,0,0.00527927652,0,1,0,0
310,1.552251,0.497206092,0.502793908,0.502793908,0.0604247972,-0.151062012,0.0906372145,-0.428844869,0,0,0,0,0.00596691994,0,1,0,0
311,1.557237,0.496909082,0.503090918,0.503090918,0.0856018066,-0.166168213,0.0805664063,-0.428584635,0,0,0,0,0.0066221864,0,1,0,0
312,1.562255,0.496621937,0.503378093,0.503378093,0.110778801,-0.171203613,0.0604248121,-0.428232968,0,0,0,0,0.00731784664,0,1,0,0
313,1.567240,0.496352673,0.503647327,0.503647327,0.156097397,-0.176238999,0.0201416016,-0.427808642,0,0,0,0,0.00801246613,0,1,0,0
314,1.572349,0.496071547,0.503928483,0.503928483,0.161132813,-0.1913452,0.0302123874,-0.427351475,0,0,0,0,0.00870123971,0,1,0,0
315,1.577238,0.495821238,0.504178762,0.504178762,0.1913452,-0.211486802,0.0201416016,-0.426779449,0,0,0,0,0.0093819676,0,1,0,0
316,1.582240,0.495566666,0.504433334,0.504433334,0.1963806,-0.216522202,0.0151062012,-0.426237881,0,0,0,0,0.0100705111,0,1,0,0
317,1.587247,0.495325148,0.504674852,0.504674852,0.231628403,-0.221557602,-0.0100708008,-0.425661147,0,0,0,0,0.0107266502,0,1,0,0
318,1.592237,0.495084018,0.504915953,0.504900932,0.261840791,-0.236663789,-0.025177002,-0.424934387,0,0,0,0,0.0114061628,0,1,0,0
319,1.597256,0.494848907,0.505140007,0.505140007,0.25680539,-0.231628403,-0.0251769871,-0.424109161,0,0,0,0,0.0121133458,0,1,0,0
320,1.602252,0.494633079,0.505366921,0.505366921,0.271911591,-0.241699189,-0.0302124023,-0.423136234,0,0,0,0,0.0128022861,0,1,0,0
321,1.607251,0.494412303,0.505587697,0.505587697,0.271911591,-0.226593003,-0.0453185886,-0.42186597,0,0,0,0,0.0134798149,0,1,0,0
322,1.612242,0.494189024,0.505810976,0.505810976,0.266876191,-0.1963806,-0.0704955906,-0.420143485,0,0,0,0,0.0141555611,0,1,0,0
323,1.617252,0.493951768,0.506048262,0.506048262,0.246734604,-0.161132813,-0.0856017917,-0.417811453,0,0,0,0,0.0148231555,0,1,0,0
324,1.622234,0.493720561,0.506279409,0.506268203,0.246734604,-0.125884995,-0.120849609,-0.414907426,0,0,0,0,0.0154984696,0,1,0,0
325,1.627257,0.493498385,0.506491423,0.506491423,0.307159424,-0.0956726,-0.211486816,-0.411113054,0,0,0,0,0.0161711723,0,1,0,0
326,1.632240,0.493282944,0.506717086,0.506717086,0.357513398,-0.0755310059,-0.281982392,-0.406948298,0,0,0,0,0.0169001464,0,1,0,0
327,1.637252,0.493105412,0.506894588,0.506894588,0.438079834,-0.0805664063,-0.357513428,-0.402483374,0,0,0,0,0.0175744779,0,1,0,0
328,1.642235,0.492948741,0.507051289,0.507051289,0.51864624,-0.156097397,-0.362548828,-0.398688823,0,0,0,0,0.0182766858,0,1,0,0
329,1.647253,0.492836475,0.507163525,0.507163525,0.594177186,-0.261840791,-0.332336396,-0.396441162,0,0,0,0,0.0189142954,0,1,0,0
330,1.652232,0.492722034,0.507277966,0.507273018,0.624389589,-0.322265625,-0.302123964,-0.395119339,0,0,0,0,0.0196028389,0,1,0,0
331,1.657246,0.492632031,0.507367969,0.507367969,0.654602051,-0.367584199,-0.287017852,-0.394118488,0,0,0,0,0.0202738978,0,1,0,0
332,1.662238,0.492538422,0.507461607,0.507461607,0.659637392,-0.377654999,-0.281982392,-0.393412769,0,0,0,0,0.02095953,0,1,0,0
333,1.667250,0.492438495,0.507561505,0.507561505,0.679778993,-0.407867402,-0.271911591,-0.392868817,0,0,0,0,0.0216819104,0,1,0,0
334,1.672229,0.492354155,0.507645845,0.507645845,0.679778993,-0.422973603,-0.25680539,-0.392411649,0,0,0,0,0.0152917178,0,1,0,0
335,1.677321,0.492281169,0.507718861,0.507718861,0.704955995,-0.433044404,-0.271911591,-0.39211154,0,0,0,0,0.0230371691,0,1,0,0
336,1.682242,0.492211163,0.507788837,0.507798314,0.720062196,-0.443115205,-0.276946992,-0.391851306,0,0,0,0,0.0237105954,0,1,0,0
337,1.687240,0.492148221,0.507855058,0.507855058,0.730133057,-0.448150605,-0.281982452,-0.391762197,0,0,0,0,0.0243581608,0,1,0,0
338,1.692246,0.492068917,0.507931113,0.507931113,0.725097597,-0.453186005,-0.271911591,-0.391635597,0,0,0,0,0.0250678789,0,1,0,0
339,1.697231,0.492004842,0.507995129,0.507995129,0.740203857,-0.473327577,-0.26687628,-0.391544163,0,0,0,0,0.025755249,0,1,0,0
340,1.702248,0.49194926,0.50805074,0.50805074,0.740203857,-0.478363007,-0.276947021,-0.391532421,0,0,0,0,0.0264217611,0,1,0,0
341,1.707233,0.491883278,0.508116722,0.508116722,0.755309999,-0.483398378,-0.271911621,-0.391532421,0,0,0,0,0.0270765238,0,1,0,0
342,1.712252,0.491828471,0.508171558,0.508171558,0.755309999,-0.483398378,-0.271911621,-0.391382396,0,0,0,0,0.0277866293,0,1,0,0
343,1.717235,0.491769731,0.508230269,0.508230269,0.7653808,-0.488433838,-0.276946962,-0.391412854,0,0,0,0,0.0284963883,0,1,0,0
344,1.722255,0.491726786,0.508273184,0.508273184,0.780487061,-0.493469208,-0.287017852,-0.391412854,0,0,0,0,0.0291605294,0,1,0,0
345,1.727238,0.491679281,0.508320749,0.508320749,0.775451601,-0.493469208,-0.281982392,-0.391412854,0,0,0,0,0.0298484024,0,1,0,0
346,1.732251,0.491630763,0.508369267,0.508369267,0.785522401,-0.493469208,-0.287017822,-0.391412854,0,0,0,0,0.0305362735,0,1,0,0
347,1.737232,0.491580606,0.508419394,0.508419394,0.810699403,-0.50857538,-0.302124023,-0.391412854,0,0,0,0,0.0312167015,0,1,0,0
348,1.742248,0.491547555,0.508452415,0.508450687,0.815734804,-0.498504579,-0.317230225,-0.391412854,0,0,0,0,0.031877771,0,1,0,0
349,1.747233,0.491508871,0.508491158,0.508491158,0.815734804,-0.50857538,-0.307159424,-0.391412854,0,0,0,0,0.0325651392,0,1,0,0
350,1.752250,0.491476893,0.508523107,0.508523107,0.810699403,-0.503539979,-0.307159424,-0.391412854,0,0,0,0,0.0332258977,0,1,0,0
351,1.757235,0.491428614,0.508571386,0.508571386,0.825805664,-0.51361078,-0.312194884,-0.391412854,0,0,0,0,0.0339681022,0,1,0,0
352,1.762254,0.491395026,0.508605003,0.508605003,0.825805664,-0.51361078,-0.312194884,-0.391412854,0,0,0,0,0.034655869,0,1,0,0
353,1.767256,0.49137643,0.5086236,0.5086236,0.825805664,-0.51864624,-0.307159424,-0.391412854,0,0,0,0,0.0352534465,0,1,0,0
354,1.772248,0.491336942,0.508663058,0.508654356,0.825805664,-0.51361078,-0.312194884,-0.391412854,0,0,0,0,0.0359404273,0,1,0,0
355,1.777242,0.491315454,0.508684576,0.508684576,0.845947206,-0.528717041,-0.317230165,-0.391412854,0,0,0,0,0.0366275944,0,1,0,0
356,1.782256,0.491283059,0.508716941,0.508716941,0.850982606,-0.523681581,-0.327301025,-0.391412854,0,0,0,0,0.0373458862,0,1,0,0
357,1.787238,0.491250366,0.508749664,0.508749664,0.850982606,-0.528717041,-0.322265565,-0.391412854,0,0,0,0,0.0380651988,0,1,0,0
358,1.792267,0.491232038,0.508767962,0.508767962,0.845947206,-0.528717041,-0.317230165,-0.391412854,0,0,0,0,0.0387221687,0,1,0,0
359,1.797253,0.491198868,0.508801103,0.508801103,0.845947206,-0.528717041,-0.317230165,-0.391412854,0,0,0,0,0.0394103415,0,1,0,0
360,1.802230,0.491181165,0.508817911,0.508817911,0.866088808,-0.538787842,-0.327300966,-0.391412854,0,0,0,0,0.0400655381,0,1,0,0
361,1.807249,0.491168857,0.508831143,0.508831143,0.871124148,-0.533752382,-0.337371767,-0.391412854,0,0,0,0,0.0407198258,0,1,0,0
362,1.812231,0.491143554,0.508856416,0.508856416,0.866088808,-0.533752382,-0.332336426,-0.391412854,0,0,0,0,0.0414421633,0,1,0,0
363,1.817249,0.491118312,0.508881688,0.508881688,0.866088808,-0.533752382,-0.332336426,-0.391412854,0,0,0,0,0.042163834,0,1,0,0
364,1.822231,0.491107047,0.508892953,0.508892953,0.876159668,-0.538787842,-0.332336307,-0.391412854,0,0,0,0,0.0427838601,0,1,0,0
365,1.827249,0.491096318,0.508903742,0.508903742,0.871124148,-0.533752382,-0.337371767,-0.391412854,0,0,0,0,0.0434720814,0,1,0,0
366,1.832231,0.49107784,0.508935869,0.508935869,0.866088808,-0.538787842,-0.327300966,-0.391412854,0,0,0,0,0.0441957526,0,1,0,0
367,1.837250,0.491052717,0.508947253,0.508947253,0.871124148,-0.523681581,-0.347442567,-0.391412854,0,0,0,0,0.0448478572,0,1,0,0
368,1.842240,0.491027713,0.508972287,0.508972287,0.89630121,-0.543823183,-0.352478027,-0.391412854,0,0,0,0,0.045573663,0,1,0,0
369,1.847248,0.491028011,0.508971989,0.508971989,0.886230409,-0.548858583,-0.337371826,-0.391412854,0,0,0,0,0.0461868905,0,1,0,0
370,1.852240,0.49100244,0.50899756,0.50899756,0.89630121,-0.543823183,-0.337371826,-0.391412854,0,0,0,0,0.0179950949,0,1,0,0
371,1.857247,0.490991294,0.509008706,0.509008706,0.89126581,-0.538787842,-0.352477968,-0.391412854,0,0,0,0,0.0475664921,0,1,0,0
372,1.862237,0.49097988,0.509012163,0.509012163,0.886230409,-0.548858583,-0.337371826,-0.391412854,0,0,0,0,0.0482538715,0,1,0,0
373,1.867250,0.490976959,0.509023011,0.509023011,0.89126581,-0.543823183,-0.347442627,-0.391412854,0,0,0,0,0.0489422604,0,1,0,0
374,1.872241,0.49096632,0.50903368,0.50903368,0.886230409,-0.548858583,-0.337371826,-0.391412854,0,0,0,0,0.0496298149,0,1,0,0
375,1.877255,0.490947992,0.509052038,0.509052038,0.886230409,-0.548858583,-0.337371826,-0.391412854,0,0,0,0,0.0503580496,0,1,0,0
376,1.882239,0.490936637,0.509063363,0.509063363,0.89126581,-0.543823183,-0.347442627,-0.391412854,0,0,0,0,0.0181267057,0,1,0,0
377,1.887252,0.490932524,0.509067476,0.509067476,0.886230409,-0.548858583,-0.337371826,-0.391412854,0,0,0,0,0.0516589098,0,1,0,0
378,1.892235,0.490928978,0.509092927,0.509092927,0.89126581,-0.548858583,-0.342407227,-0.391412854,0,0,0,0,0.0524305254,0,1,0,0
379,1.897312,0.490909964,0.509090066,0.509090066,0.89126581,-0.548858583,-0.342407227,-0.391412854,0,0,0,0,0.0530331656,0,1,0,0
380,1.902239,0.490899622,0.509100378,0.509100378,0.89630121,-0.548858583,-0.347442627,-0.391412854,0,0,0,0,0.0537210517,0,1,0,0
381,1.907232,0.490888298,0.509111702,0.509111702,0.89126581,-0.543823183,-0.347442627,-0.391412854,0,0,0,0,0.0544094406,0,1,0,0
382,1.912247,0.490887582,0.509112418,0.509112418,0.911407411,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0550524592,0,1,0,0
383,1.917242,0.490875393,0.509124577,0.509124577,0.906372011,-0.563964844,-0.342407167,-0.391412854,0,0,0,0,0.0557519644,0,1,0,0
384,1.922254,0.490863383,0.509136617,0.509128809,0.90133667,-0.563964844,-0.337371826,-0.391412854,0,0,0,0,0.0564386696,0,1,0,0
385,1.927245,0.490867525,0.509132504,0.509132504,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.057125207,0,1,0,0
386,1.932250,0.490863323,0.509136677,0.509136677,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.0578115843,0,1,0,0
387,1.937232,0.490859479,0.509140551,0.509140551,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0584984683,0,1,0,0
388,1.942254,0.490847588,0.509152412,0.509152412,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0592343137,0,1,0,0
389,1.947239,0.490842998,0.509157002,0.509157002,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0598403215,0,1,0,0
390,1.952254,0.49084717,0.509152889,0.50915271,0.911407411,-0.548858583,-0.362548828,-0.391412854,0,0,0,0,0.060527876,0,1,0,0
391,1.957238,0.490836263,0.509163737,0.509163737,0.911407411,-0.548858583,-0.362548828,-0.391412854,0,0,0,0,0.0612660646,0,1,0,0
392,1.962258,0.490840286,0.509159744,0.509159744,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0619007871,0,1,0,0
393,1.967243,0.490836918,0.509163082,0.509163082,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0625878349,0,1,0,0
394,1.972254,0.490840435,0.509159565,0.509159565,0.906372011,-0.553893983,-0.352477968,-0.391412854,0,0,0,0,0.0632214546,0,1,0,0
395,1.977238,0.490828961,0.509171009,0.509171009,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0639280006,0,1,0,0
396,1.982251,0.490824938,0.509175062,0.509182513,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.0646681413,0,1,0,0
397,1.987252,0.490821004,0.509178996,0.509178996,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0653029382,0,1,0,0
398,1.992250,0.490816891,0.509183109,0.509183109,0.916442752,-0.558929443,-0.357513309,-0.391412854,0,0,0,0,0.0659909919,0,1,0,0
399,1.997233,0.490820408,0.509179592,0.509179592,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0666245073,0,1,0,0
400,2.002260,0.490808606,0.509191394,0.509191394,0.916442752,-0.553893983,-0.362548828,-0.391412854,0,0,0,0,0.0673667565,0,1,0,0
401,2.007252,0.490804672,0.509195328,0.509195328,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.0680198818,0,1,0,0
402,2.012233,0.490801156,0.509206176,0.509206176,0.906372011,-0.553893983,-0.352478027,-0.391412854,0,0,0,0,0.0687642172,0,1,0,0
403,2.017256,0.490797192,0.509202778,0.509202778,0.90133667,-0.558929443,-0.342407227,-0.391412854,0,0,0,0,0.0693937913,0,1,0,0
404,2.022239,0.490793169,0.509206831,0.509206831,0.911407411,-0.548858583,-0.362548828,-0.391412854,0,0,0,0,0.0700814649,0,1,0,0
405,2.027253,0.490796953,0.509203017,0.509203017,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0707107633,0,1,0,0
406,2.032236,0.490785718,0.509214282,0.509214282,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0714212507,0,1,0,0
407,2.037255,0.490781695,0.509218276,0.509218276,0.911407411,-0.548858583,-0.362548828,-0.391412854,0,0,0,0,0.0721101239,0,1,0,0
408,2.042235,0.490769684,0.509222388,0.509222388,0.90133667,-0.558929443,-0.342407227,-0.391412854,0,0,0,0,0.0727966204,0,1,0,0
409,2.047247,0.490766078,0.509233952,0.509233952,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0735448524,0,1,0,0
410,2.052238,0.490769535,0.509230435,0.509230435,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0741720051,0,1,0,0
411,2.057246,0.49076587,0.50923413,0.50923413,0.921478152,-0.548858583,-0.372619569,-0.391412854,0,0,0,0,0.0748591796,0,1,0,0
412,2.062239,0.490762502,0.509237468,0.509237468,0.921478152,-0.558929443,-0.362548709,-0.391412854,0,0,0,0,0.075514473,0,1,0,0
413,2.067245,0.490751565,0.509248435,0.509248435,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0763262883,0,1,0,0
414,2.072238,0.490756124,0.509243727,0.509243727,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0768889934,0,1,0,0
415,2.077249,0.490752935,0.509247065,0.509247065,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0775768533,0,1,0,0
416,2.082232,0.490750104,0.509249926,0.509249926,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.078263551,0,1,0,0
417,2.087252,0.490745842,0.509254217,0.509254217,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0789498836,0,1,0,0
418,2.092256,0.490742564,0.509257436,0.509257436,0.906372011,-0.553893983,-0.357513309,-0.391412854,0,0,0,0,0.0796358883,0,1,0,0
419,2.097252,0.490748912,0.509251118,0.509251118,0.906372011,-0.553893983,-0.352478027,-0.391412854,0,0,0,0,0.0802231058,0,1,0,0
420,2.102234,0.490723312,0.509276688,0.509276688,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.0811096728,0,1,0,0
421,2.107240,0.490727663,0.509272337,0.509272337,0.911407411,-0.548858583,-0.362548828,-0.391412854,0,0,0,0,0.0817316398,0,1,0,0
422,2.112251,0.490735441,0.509264588,0.509264588,0.916442752,-0.563964844,-0.352477908,-0.391412854,0,0,0,0,0.0823508576,0,1,0,0
423,2.117232,0.490727156,0.509272814,0.509272814,0.89630121,-0.579071045,-0.342407167,-0.391412854,0,0,0,0,0.0831077844,0,1,0,0
424,2.122253,0.490735024,0.509264946,0.509264946,0.921478152,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.0185299367,0,1,0,0
425,2.127234,0.490734696,0.509265304,0.509265304,0.89630121,-0.563964844,-0.332336366,-0.391412854,0,0,0,0,0.0843803361,0,1,0,0
426,2.132250,0.490735471,0.509264648,0.509264648,0.926513612,-0.558929443,-0.367584169,-0.391412854,0,0,0,0,0.0850675106,0,1,0,0
427,2.137232,0.490742892,0.509257078,0.509257078,0.906372011,-0.563964844,-0.342407167,-0.391412854,0,0,0,0,0.0856834948,0,1,0,0
428,2.142253,0.490735382,0.509264648,0.509264648,0.926513612,-0.558929443,-0.367584169,-0.391412854,0,0,0,0,0.0864413604,0,1,0,0
429,2.147455,0.490735561,0.509264469,0.509264469,0.921478152,-0.563964844,-0.372619569,-0.391412854,0,0,0,0,0.0185288843,0,1,0,0
430,2.152253,0.490735233,0.509264767,0.509264767,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.018529553,0,1,0,0
431,2.157238,0.490727544,0.509272456,0.509272456,0.906372011,-0.553893983,-0.352478027,-0.391412854,0,0,0,0,0.0884676129,0,1,0,0
432,2.162256,0.490734726,0.509265244,0.509265125,0.911407411,-0.563964844,-0.347442567,-0.391412854,0,0,0,0,0.0891551152,0,1,0,0
433,2.167240,0.490727633,0.509272397,0.509272397,0.926513612,-0.558929443,-0.367584169,-0.391412854,0,0,0,0,0.0899169594,0,1,0,0
434,2.172247,0.490735412,0.509264588,0.509264588,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.090531677,0,1,0,0
435,2.177243,0.490727454,0.509272516,0.509272516,0.921478152,-0.563964844,-0.357513309,-0.391412854,0,0,0,0,0.0912946388,0,1,0,0
436,2.182248,0.490727723,0.509272277,0.509272277,0.911407411,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0918727592,0,1,0,0
437,2.187231,0.490742594,0.509257376,0.509264767,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.0925594494,0,1,0,0
438,2.192249,0.490735263,0.509264827,0.509264827,0.926513612,-0.558929443,-0.367584169,-0.391412854,0,0,0,0,0.0932447612,0,1,0,0
439,2.197231,0.490743101,0.509256899,0.509256899,0.916442752,-0.558929443,-0.357513309,-0.391412854,0,0,0,0,0.0938541964,0,1,0,0
440,2.202293,0.49073559,0.50926441,0.50926441,0.926513612,-0.558929443,-0.367584169,-0.391412854,0,0,0,0,0.0946172625,0,1,0,0
441,2.207230,0.490735352,0.509264648,0.509264648,0.911407411,-0.558929443,-0.362548828,-0.391412854,0,0,0,0,0.0953037664,0,1,0,0
442,2.212237,0.490727574,0.509272397,0.509272397,0.916442752,-0.558929443,-0.342407227,-0.391412854,0,0,0,0,0.0960701555,0,1,0,0
443,2.217257,0.49074322,0.50925678,0.50925678,0.936584413,-0.569000244,-0.367584169,-0.391412854,0,0,0,0,0.0965672582,0,1,0,0
444,2.222240,0.490742892,0.509257138,0.509257138,0.921478152,-0.563964844,-0.357513309,-0.391412854,0,0,0,0,0.0972531959,0,1,0,0
445,2.227257,0.490735441,0.509264529,0.509264529,0.921478152,-0.563964844,-0.357513309,-0.391412854,0,0,0,0,0.0980186984,0,1,0,0
446,2.232239,0.490735531,0.509264469,0.509264469,0.931549013,-0.563964844,-0.367584169,-0.391412854,0,0,0,0,0.098703526,0,1,0,0
447,2.237251,0.490719974,0.509280026,0.509280026,0.911407411,-0.563964844,-0.347442567,-0.391412854,0,0,0,0,0.099553667,0,1,0,0
448,2.242230,0.490734875,0.509265125,0.509265125,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.100041933,0,1,0,0
449,2.247247,0.490720242,0.509279788,0.509279788,0.936584413,-0.553893983,-0.38269043,-0.391412854,0,0,0,0,0.100729607,0,1,0,0
450,2.252238,0.49073571,0.50926429,0.50926429,0.916442752,-0.558929443,-0.357513309,-0.391412854,0,0,0,0,0.101416774,0,1,0,0
451,2.257255,0.490735561,0.50926441,0.50926441,0.931549013,-0.569000244,-0.362548769,-0.391412854,0,0,0,0,0.102104805,0,1,0,0
452,2.262234,0.490742654,0.509257317,0.509257317,0.931549013,-0.558929443,-0.372619569,-0.391412854,0,0,0,0,0.102706477,0,1,0,0
453,2.267256,0.490734637,0.509265363,0.509265363,0.926513612,-0.563964844,-0.362548769,-0.391412854,0,0,0,0,0.103477821,0,1,0,0
454,2.272238,0.490735501,0.509264529,0.509264529,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.104131073,0,1,0,0
455,2.277247,0.490735233,0.509264767,0.509264767,0.936584413,-0.563964844,-0.372619569,-0.391412854,0,0,0,0,0.104815736,0,1,0,0
456,2.282242,0.490743101,0.509256899,0.509256899,0.911407411,-0.558929443,-0.352477968,-0.391412854,0,0,0,0,0.105417013,0,1,0,0
457,2.287256,0.490742862,0.509257138,0.509257138,0.906372011,-0.553893983,-0.352478027,-0.391412854,0,0,0,0,0.106104121,0,1,0,0
458,2.292238,0.49073559,0.50926441,0.50926441,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.106878079,0,1,0,0
459,2.297250,0.490735263,0.509264767,0.509264767,0.921478152,-0.563964844,-0.357513309,-0.391412854,0,0,0,0,0.107565083,0,1,0,0
460,2.302240,0.490735352,0.509264648,0.509264648,0.926513612,-0.579071045,-0.347442567,-0.391412854,0,0,0,0,0.108219534,0,1,0,0
461,2.307247,0.490735084,0.509264886,0.509264886,0.916442752,-0.563964844,-0.352477908,-0.391412854,0,0,0,0,0.108907543,0,1,0,0
462,2.312246,0.49073559,0.50926441,0.50926441,0.921478152,-0.553893983,-0.367584169,-0.391412854,0,0,0,0,0.109594367,0,1,0,0
463,2.317267,0.490734756,0.509265244,0.509265244,0.931549013,-0.553893983,-0.377655029,-0.391412854,0,0,0,0,0.110280871,0,1,0,0
464,2.322246,0.49073562,0.50926441,0.50926441,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.110968716,0,1,0,0
465,2.327240,0.490735203,0.509264827,0.509264827,0.931549013,-0.569000244,-0.352477908,-0.391412854,0,0,0,0,0.111656748,0,1,0,0
466,2.332255,0.490735203,0.509264827,0.509264827,0.921478152,-0.569000244,-0.362548769,-0.391412854,0,0,0,0,0.112218007,0,1,0,0
467,2.337241,0.49073562,0.50926435,0.50926435,0.916442752,-0.553893983,-0.362548769,-0.391412854,0,0,0,0,0.11299751,0,1,0,0
468,2.342252,0.49074322,0.509264648,0.509264648,0.936584413,-0.553893983,-0.38269043,-0.391412854,0,0,0,0,0.113684684,0,1,0,0
469,2.347237,0.49074316,0.50925684,0.50925684,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.114277177,0,1,0,0
470,2.352249,0.490742803,0.509257197,0.509257197,0.926513612,-0.563964844,-0.362548769,-0.391412854,0,0,0,0,0.1149638,0,1,0,0
471,2.357234,0.490734965,0.509265006,0.509265006,0.921478152,-0.563964844,-0.347442567,-0.391412854,0,0,0,0,0.115746036,0,1,0,0
472,2.362249,0.490735739,0.50926429,0.50926429,0.931549013,-0.569000244,-0.362548769,-0.391412854,0,0,0,0,0.116399959,0,1,0,0
473,2.367241,0.490735322,0.509264708,0.509264708,0.911407411,-0.553893983,-0.357513428,-0.391412854,0,0,0,0,0.117086962,0,1,0,0
474,2.372257,0.490735471,0.509264708,0.509264708,0.931549013,-0.569000244,-0.362548769,-0.391412854,0,0,0,0,0.117775157,0,1,0,0
475,2.377240,0.490735143,0.509264827,0.509264827,0.921478152,-0.558929443,-0.362548709,-0.391412854,0,0,0,0,0.118462682,0,1,0,0
476,2.382253,0.490742683,0.509257317,0.509257317,0.926513612,-0.569000244,-0.357513368,-0.391412854,0,0,0,0,0.119052105,0,1,0,0
477,2.387233,0.490727305,0.509272695,0.509272695,0.931549013,-0.569000244,-0.362548709,-0.391412854,0,0,0,0,0.119935706,0,1,0,0
478,2.392258,0.490735322,0.509264648,0.509264648,0.936584413,-0.563964844,-0.362548769,-0.391412854,0,0,0,0,0.12049152,0,1,0,0
479,2.397240,0.490735173,0.509264827,0.509264946,0.926513612,-0.563964844,-0.362548769,-0.391412854,0,0,0,0,0.121178515,0,1,0,0
480,2.402255,0.490735352,0.509272516,0.509272516,0.936584413,-0.569000244,-0.367584169,-0.391412854,0,0,0,0,0.121964812,0,1,0,0
481,2.407242,0.490743279,0.509256721,0.509256721,0.916442752,-0.558929443,-0.357513309,-0.391412854,0,0,0,0,0.122450627,0,1,0,0
482,2.412251,0.490735352,0.509264648,0.509264648,0.906372011,-0.558929443,-0.347442567,-0.391412854,0,0,0,0,0.123236485,0,1,0,0
483,2.417236,0.490735114,0.509264886,0.509264886,0.906372011,-0.553893983,-0.347442567,-0.391412854,0,0,0,0,0.12392316,0,1,0,0
484,2.422232,0.490727246,0.509272754,0.509272754,0.906372011,-0.563964844,-0.342407167,-0.391412854,0,0,0,0,0.124577083,0,1,0,0
485,2.427248,0.490735024,0.509264946,0.509264946,0.926513612,-0.569000244,-0.357513368,-0.391412854,0,0,0,0,0.125365347,0,1,0,0
486,2.432240,0.490735769,0.509264231,0.509264231,0.906372011,-0.563964844,-0.342407167,-0.391412854,0,0,0,0,0.12595129,0,1,0,0
